"advertiserId";"programmeName";"conversionRate";"approvalRate";"epc";"launchDate";"paymentStatus";"paymentRiskLevel";"awinIndex";"feedEnabled";"productReporting";"commissionMin";"commissionMax";"leadMin";"leadMax";"cookieLength";"parentSectors";"subSectors";"primarySector";"averagePaymentTime";"primaryRegion";"descriptionShort";"logoUrl";"displayUrl"
"41788";"Landig DACH";"1.61995";"95.16";"0.34";"2023-02-06";"green";"none";"63.8102";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Gadgets";"Gadgets";"59";"DE";"Landig - Wildkühlung vom Marktführer. Profiprodukte direkt beim Experten kaufen in riesiger Auswahl! Super Preise und schnelle Lieferung ist garantiert. Vom richtigen Equipment fürs Aufbrechen, aus der Decke schlagen  Kühlen, bis hin zum Vakuumieren.";"https://ui.awin.com/images/upload/merchant/profile/41788.png";"https://www.gamecooling.com/"
"80725";"Prestige Luxury Car Rental DE";"";"0.00";"0.00";"2024-08-05";"amber";"exposurelevel1";"0";"no";"no";"0";"0";"0";"0";"30";"Travel";"Car Rental";"Car Rental";"null";"DE";"Erleben Sie Luxus mit Prestige Cars in Dubai und Paris. Verdienen Sie 6% Provision pro Sale, indem Sie exklusive Fahrzeuge wie Ferrari und Rolls-Royce bewerben. Nutzen Sie unsere Flexibilität und erstklassigen Service für maximale Konversionen.";"https://ui.awin.com/images/upload/merchant/profile/80725.png";"https://prestige.cars/"
"72221";"Harman Kardon AT";"11.4389";"81.82";"0.26";"2024-03-13";"amber";"exposurelevel2";"70.8443";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Audio Visual|Electronic Accessories|Gadgets";"Audio Visual";"116";"AT";"Harman/Kardon revolutioniert die Art und Weise wie Menschen ihre Welt erleben. Ob zu Hause oder unterwegs, unsere personalisierten und intelligenten Technologien fügen sich nahtlos in den Alltag ein, bereichern jeden Moment und verwandeln das Gewöhnliches";"https://ui.awin.com/images/upload/merchant/profile/72221.png";"https://www.harmankardon.at/"
"17148";"Outdooractive AT";"0.193396";"87.50";"0.00";"2019-05-31";"green";"none";"76.902";"no";"no";"5";"5";"0";"0";"30";"Travel";"Tourism & Attractions";"Tourism & Attractions";"35";"AT";"Eine Heimat für alle Outdoor-Begeisterten  Wir sind bestrebt, die weltweit führende Outdoor-Plattform zu werden, eine virtuelle Heimat für alle Outdoor-Begeisterten. Mit unseren Lösungen unterstützen wir alle Menschen, aktiv zu sein.";"https://ui.awin.com/images/upload/merchant/profile/17148.png";"https://www.outdooractive.com/de/"
"17430";"getgoods DE";"3.26385";"97.49";"0.07";"2019-09-25";"amber";"exposurelevel2";"61.1387";"yes";"no";"2";"2";"0";"0";"60";"Retail & Shopping";"Electronic Superstore";"Electronic Superstore";"75";"AT";"In unserem Online-Shop finden Sie eine Vielzahl an Produkten und Sortimenten aus den Bereichen Computer, Technik, Elektronik, Elektroinstallation, Werkzeug, Sicherheitstechnologie, Outdoor und vieles mehr zu unglaublich guten und günstigen Preisen.";"https://ui.awin.com/images/upload/merchant/profile/17430.png";"https://www.getgoods.com/"
"17435";"Reifen Pneus Online AT";"0.558772";"74.48";"0.05";"2019-10-16";"amber";"exposurelevel2";"34.0809";"yes";"no";"3";"3";"0";"0";"60";"Retail & Shopping";"Automotive";"Automotive";"90";"AT";"Pneus Onlineist einer der größten Reifenhändler im Internet. Egal ob Sommerreifen, Winterreifen, Autofelgen und weiteres Zubehör, bei Pneus Online findet jeder Autoliebhaber das Richtige für sein Auto.";"https://ui.awin.com/images/upload/merchant/profile/17435.png";"https://www.reifen-pneus-online.at/"
"16040";"RTL+ DACH";"2.10413";"99.22";"0.22";"2019-02-04";"green";"none";"73.4441";"no";"no";"0";"0";"7";"7";"30";"Telco's & Services";"Digital TV & Video-on-Demand";"Digital TV & Video-on-Demand";"43";"DE";"Früher, schneller  exklusiver! Mit RTL+ bist du noch näher an den großen Highlights. Ob bei täglichen Serien wie GZSZ oder AWZ, bei der Rosenvergabe oder deinen Lieblingsserien: RTL+ Premium bietet zur richtigen Zeit das richtige Programm für dich an!";"https://ui.awin.com/images/upload/merchant/profile/16040.png";"https://plus.rtl.de/"
"18539";"Bulk AT";"2.40027";"100.00";"0.01";"2021-08-04";"green";"none";"47.4011";"no";"no";"5";"5";"0";"0";"30";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"83";"AT";"Since 2006, we’ve been dedicated to empowering every athlete and every person with the right nutrition and inspiration they need, to not only achieve their goals but to go beyond them.Now more than ever we believe that sport, health, fitness and nutrition";"https://ui.awin.com/images/upload/merchant/profile/18539.png";"https://www.bulk.com/at/"
"19134";"Jungheinrich PROFISHOP AT";"0.628034";"70.97";"0.25";"2020-09-18";"green";"none";"57.2552";"yes";"no";"5";"5";"0";"0";"30";"Retail & Shopping";"DIY|FMCG|Home & Garden";"DIY";"48";"AT";"Der Jungheinrich PROFISHOP bietet eine große Auswahl an Produkten für Industrie, Handel, Handwerk und Gewerbe. Mit über 100.000 Artikeln sind wir für Entscheider aus Produktion, Logistik, Einkauf und Verwaltung die unverzichtbare Einkaufshilfe.";"https://ui.awin.com/images/upload/merchant/profile/19134.png";"https://www.jh-profishop.at/"
"16975";"Babor AT";"3.11119";"100.00";"0.45";"2019-09-02";"amber";"exposurelevel2";"56.1565";"yes";"no";"15";"15";"0";"0";"60";"Retail & Shopping";"Health & Beauty|Pharmaceuticals";"Health & Beauty";"63";"AT";"BABOR steht für professionelle Hautpflege und Premium-Kosmetik ""Made in Germany"". Wir bieten regelmäßig wechselnde Aktionen und Promotions im Shop. Eine große Auswahl an Werbemitteln und 12% Provision per Sale.";"https://ui.awin.com/images/upload/merchant/profile/16975.png";"https://at.babor.com/affiliate/130/"
"12386";"Die moderne Hausfrau AT";"4.28274";"90.02";"0.15";"2018-04-13";"amber";"exposurelevel2";"62.8069";"yes";"no";"8";"8";"0";"0";"60";"Retail & Shopping";"Department Stores|Health & Beauty";"Department Stores";"91";"AT";"Die moderne Hausfrau, Ihre Expertin für Haushaltswaren, Geschenkideen und Dekoartikel aller Art.";"https://ui.awin.com/images/upload/merchant/profile/12386.png";"https://www.moderne-hausfrau.at/"
"9312";"MEDION AT";"3.68202";"92.24";"0.41";"2018-09-25";"amber";"exposurelevel2";"61.8984";"yes";"no";"3.5";"3.5";"0";"0";"30";"Retail & Shopping";"Electronic Superstore";"Electronic Superstore";"91";"AT";"Mit MEDION AT von der hohen Markenbekanntheit profitieren und attraktive Provisionen als Partner erhalten.";"https://ui.awin.com/images/upload/merchant/profile/9312.png";"http://www.medion.com/at/electronics"
"11329";"DKB DE";"2.07306";"42.32";"0.84";"2018-10-23";"amber";"exposurelevel2";"51.8683";"no";"yes";"1.8";"1.8";"30";"45";"30";"Finance & Insurance";"Credit Cards|Savings & Investments|Loans|Mortgages|Personal Banking";"Savings & Investments";"45";"DE";"Im DKB Partnerprogramm findest du das kostenlose DKB Girokonto mit Visa Debitkarte, bei 700 € mtl. Geldeingang oder für alle unter 28 Jahre in mehreren Varianten + Broker und Privatkredit. NEU: Die Premium-Kreditkarte von Hilton Honors";"https://ui.awin.com/images/upload/merchant/profile/11329.png";"https://www.dkb.de"
"14087";"mydays DE / AT";"2.47332";"85.21";"0.22";"2019-07-31";"amber";"exposurelevel2";"56.8382";"yes";"no";"6";"6";"0";"0";"30";"Retail & Shopping";"Gifts & Flowers";"Gifts & Flowers";"46";"DE";"mydays ist der Experte rund um Geschenke, Geschenkideen und Erlebnisgeschenke - und bietet über 14.000 außergewöhnliche Erlebnisse an über 20.000 Orten in Deutschland, Österreich und der Schweiz.";"https://ui.awin.com/images/upload/merchant/profile/14087.png";"https://www.mydays.de"
"14246";"Walbusch AT";"4.92245";"83.83";"0.23";"2019-09-26";"amber";"exposurelevel2";"62.0033";"yes";"no";"5";"5";"0";"0";"30";"Retail & Shopping";"Clothing|Clothing Accessories|Menswear|Shoes|Womenswear";"Clothing";"63";"AT";"Walbusch ist ein Familienunternehmen in dritter Generation mit viel Leidenschaft für Mode. Dabei steht nicht allein das gute Aussehen im Fokus, sondern auch ein hohes Maß an Komfort, clevere Details und smarte Funktionen.";"https://ui.awin.com/images/upload/merchant/profile/14246.png";"https://www.walbusch.at/"
"14342";"SportScheck AT";"1.09033";"84.40";"0.03";"2019-07-10";"green";"none";"51.7383";"yes";"no";"6";"6";"0";"0";"90";"Retail & Shopping";"Sports Equipment";"Sports Equipment";"63";"AT";"SportScheck ist der Treffpunkt für die Erlebnisse Sport, Outdoor und Fashion. Unsere 35.000 Artikel von über 500 Marken bieten alles: von einer rasant wachsenden Anzahl von Produkten mit Fokus auf Nachhaltigkeit bis zum aktuellen Sneaker-Preis-Highlight.";"https://ui.awin.com/images/upload/merchant/profile/14342.png";"https://www.sportscheck.at"
"14411";"Bärbel Drexel DACH";"4.7115";"97.81";"0.06";"2019-07-17";"green";"none";"48.7317";"yes";"no";"5";"5";"0";"0";"30";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"82";"DE";"Bärbel Drexel ist Pionier in Deutschland für Nahrungsergänzung und Naturkosmetik mit Inhaltsstoffen aus rein natürlichen Quellen.";"https://ui.awin.com/images/upload/merchant/profile/14411.png";"https://baerbel-drexel.de"
"14530";"Pixum AT";"0.809569";"69.59";"0.00";"2019-07-30";"amber";"exposurelevel2";"67.4607";"yes";"no";"10";"10";"0";"0";"60";"Retail & Shopping";"Books & Subscriptions|DIY|Gifts & Flowers|Green (Eco friendly)|Home & Garden|Photography|Photos & Print Services";"Photos & Print Services";"38";"AT";"Pixum ist führender Anbieter von Online-Foto-Services in Europa und vielfacher Testsieger für Bild-Qualität, Service und Zuverlässigkeit.";"https://ui.awin.com/images/upload/merchant/profile/14530.png";"https://www.pixum.at/"
"14542";"Lentiamo AT";"8.50013";"50.00";"0.58";"2019-08-29";"green";"none";"60.391";"yes";"no";"12";"12";"0";"0";"60";"Retail & Shopping";"Childrenswear|Clothing|Clothing Accessories|Computers|Health & Beauty|Menswear|Pharmaceuticals|Sportswear|Womenswear";"Health & Beauty";"40";"AT";"Lentiamo is an online optician selling glasses, sunglasses and contact lenses. The company is run by a group of dedicated people who are enthusiastic about eye care and eyewear excellent products and great customer service.";"https://ui.awin.com/images/upload/merchant/profile/14542.png";"https://www.lentiamo.at/"
"19655";"tink AT";"4.42871";"97.62";"1.90";"2020-05-22";"green";"none";"61.215";"yes";"no";"5";"6";"0";"0";"30";"Retail & Shopping";"Electronic Accessories|Electronic Superstore|Entertainment Superstore|Music & DVD";"Electronic Superstore";"61";"AT";"tink ist die führende Online-Platform für das smarte Zuhause. Seit der Gründung im Jahr 2016 ist tink die Anlaufstelle für innovative Technologien, die einen Beitrag zur Energieeffizienz so wie dem Komfort und der Sicherheit für jedes Zuhause leisten.";"https://ui.awin.com/images/upload/merchant/profile/19655.png";"https://www.tink.at/"
"21741";"Kiehl's DE/AT";"1.97752";"100.00";"1.02";"2021-03-03";"amber";"exposurelevel4";"47.0794";"yes";"no";"0";"0";"0";"0";"28";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"115";"DE";"Kiehl’s Since 1851 - Pflege-Experte aus New York! Profitiere als Partner von unserer Kultmarke und Endkunden-Aktion. Bewirb Dich jetzt!";"https://ui.awin.com/images/upload/merchant/profile/21741.png";"https://www.kiehls.de/"
"20372";"shop4runners DE/AT";"5.45496";"79.24";"0.14";"2020-09-10";"amber";"exposurelevel5";"50.4623";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Shoes|Sports Equipment|Sportswear";"Sportswear";"72";"DE";"Bei shop4runners finden Sie ein großes Laufsportsortiment. Sie sind das Team von Laufspezialisten. Zusammen mit Expertenberatung und Laufanalysen bieten sie alle Top-Marken wie Asics, Brooks, Adidas, Nike, New Balance, Saucony, Salomon, On und viele mehr.";"https://ui.awin.com/images/upload/merchant/profile/20372.png";"https://www.shop4runners.com/"
"11749";"Golf House AT";"";"0.00";"0.00";"2019-01-22";"amber";"exposurelevel2";"0";"yes";"no";"6";"6";"0";"0";"30";"Retail & Shopping";"Sports Equipment|Sportswear";"Sportswear";"167";"DE";"Sichern Sie sich als Partner eine attraktive Provision von bis zu 8% auf jeden validen Sale bei Golf House AT.";"https://ui.awin.com/images/upload/merchant/profile/11749.png";"https://www.golfhouse.at"
"11590";"Breuninger DE";"";"0.00";"0.00";"2018-06-05";"amber";"exposurelevel2";"0";"yes";"yes";"5";"8";"0";"0";"30";"Retail & Shopping";"Clothing";"Clothing";"153";"DE";"Breuninger ist ein etabliertes Fashion- und Lifestyleunternehmen & setzt hohe Maßstäbe in den Bereichen Mode, Accessoires & Beauty. Auf breuninger.com finden Eure User mehr als 1.000 exklusive Marken & die neuesten Trends der Modewelt! Bewirb Dich jetzt!";"https://ui.awin.com/images/upload/merchant/profile/11590.png";"https://www.breuninger.com"
"11509";"momox AT (Ankauf/inbound)";"2.23355";"93.65";"0.01";"2019-03-21";"green";"none";"44.3776";"no";"no";"10";"20";"0";"0";"60";"Retail & Shopping";"Books & Subscriptions";"Books & Subscriptions";"83";"AT";"momox AT bietet einen onlinebasierten Ankauf von Büchern, CDs, DVDs und Spielen. Mit diesem Service können Nutzer einfach durch Angabe von ISBN-Nummer, Barcode oder Modell-Bezeichnung Gebrauchtwaren verkaufen. Ganz einfach und bequem!";"https://ui.awin.com/images/upload/merchant/profile/11509.png";"https://www.momox.at"
"18739";"Samsung Austria";"3.69686";"23.23";"1.30";"2020-02-14";"green";"none";"14.2814";"yes";"no";"5";"5";"0";"0";"30";"Retail & Shopping";"Electronic Accessories|Electronic Superstore|Gadgets";"Electronic Superstore";"100";"AT";"Profitieren Sie als Partner von der Reichweite und dem Bekanntheitsgrad von Samsung. Smartphone, S22, Tablet, Oled, 8k, Kühlschrank, Staubsauger, Computer, Monitore, QLED, Display, Smart Home, Soundbar, Galaxy, Bespoke Jet";"https://ui.awin.com/images/upload/merchant/profile/18739.png";"https://www.samsung.com/at/"
"113886";"Sexonic DE";"0.410678";"75.00";"0.00";"2025-03-10";"amber";"exposurelevel4";"73.4942";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Erotic";"Erotic";"24";"DE";"Welcome to Sexonic, the premier intimate wellness retailer in the Europe. With a strong online presence, fast shipping we bring you a curated selection of products designed to enhance your pleasure.";"https://ui.awin.com/images/upload/merchant/profile/113886.png";"https://sexonic.eu/"
"121150";"Zosi EU";"100";"100.00";"2.79";"2025-10-31";"amber";"exposurelevel2";"64.6123";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Electronic Accessories";"Electronic Accessories";"null";"IT";"Zosi is a global provider of smart home and solutions that offers the best HD security camera systems for home and business, professional grade security solutions that are easy to install and simple to use.Zosi EU enhanced feeds are available";"https://ui.awin.com/images/upload/merchant/profile/121150.png";"https://eu.zositech.com/"
"27417";"Stecker Express DE";"6.3381";"98.44";"0.44";"2022-04-11";"green";"none";"77.3457";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"DIY|Electronic Accessories|Electronic Superstore|Home & Garden";"DIY";"58";"DE";"Wir liefern über 100.000 Produkte wie Steckverbinder, Kabel, Verschraubungen, Schrumpfschläuche und mehr stückweise bzw. meterweise ohne VPE oder Mindestmenge an mehr als 10.000 B2B und B2C Kunden.";"https://ui.awin.com/images/upload/merchant/profile/27417.png";"https://stex24.com/de/"
"102509";"KuKirin-scooter";"2.59317";"100.00";"0.44";"2025-05-22";"green";"none";"53.6376";"no";"yes";"0";"0";"0";"0";"30";"Retail & Shopping";"Automotive";"Automotive";"74";"US";"Partner with KuKirin and promote our premium electric scooters! Whether for daily commuting or off-road thrills, our scooters offer unmatched performance, durability, and style. Earn competitive commissions and help your audience find their Perfect Ride!";"https://ui.awin.com/images/upload/merchant/profile/102509.png";"https://www.kukirin-scooter.com"
"17093";"Kölle-Zoo DE/AT";"1.47827";"87.10";"0.02";"2019-11-07";"green";"none";"54.6738";"no";"no";"15";"15";"0";"0";"30";"Retail & Shopping";"Pets & Pet Care";"Pets & Pet Care";"59";"DE";"Das Kölle Zoo Affiliate Programm ist die Anlaufstelle für alle echten Tierfreunde: Internationale & exklusive Marken, kuratiertes Premium Sortiment, einzigartige BARF Shops und mehr als 50 Jahre Erfahrung im Bereich Heimtier.";"https://ui.awin.com/images/upload/merchant/profile/17093.png";"https://koelle-zoo.de/"
"16577";"Reifen.com AT";"3.24468";"93.81";"0.51";"2019-03-05";"green";"none";"73.5094";"yes";"no";"3";"3";"0";"0";"30";"Retail & Shopping";"Automotive";"Automotive";"46";"AT";"reifen.com - der Online Shop für Reifen, Felgen und Kompletträder. Verdienen Sie bis zu 5% pro Sale und profitieren Sie von günstigen Preisen für Markenreifen, Kompletträder und Felgen. Jetzt bewerben und Umsatz steigern!";"https://ui.awin.com/images/upload/merchant/profile/16577.png";"https://www.reifen.com/de-at"
"68786";"Zendure EU Marketing";"1.07705";"60.64";"1.23";"2025-08-12";"green";"none";"36.4876";"no";"yes";"0";"0";"0";"0";"30";"Retail & Shopping";"Electronic Accessories|Gadgets|Green (Eco friendly)|Home & Garden";"Green (Eco friendly)";"68";"US";"Join Zendure’s affiliate program and promote the hot SolarFlow 800 Pro, 2400 AC, and Hub 2000—modular clean energy solutions for homes in DE, FR, NL, AT, and CH. Earn up to 8% commission, benefit from a 30-day cookie, and unlock exclusive offers!";"https://ui.awin.com/images/upload/merchant/profile/68786.png";"https://www.zendure.de/"
"85285";"Car4Sports DE";"";"0.00";"0.00";"2024-07-22";"amber";"exposurelevel4";"0";"no";"no";"0";"0";"0";"0";"30";"Travel";"Car Rental";"Car Rental";"null";"AT";"Car4Sports bietet Auto-Abos für Sportler und Fans. Werde Publisher und profitiere von 30 Tage Cookie-Laufzeit, persönlichem Ansprechpartner, kurzer Customer-Journey und attraktiven Provisionen. Gemeinsam sorgen wir für flexible und günstige Mobilität!";"https://ui.awin.com/images/upload/merchant/profile/85285.png";"https://car4sports.de"
"10422";"MotorradreifenDirekt.at";"0.302737";"90.91";"0.00";"2020-02-03";"green";"none";"72.5455";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Automotive";"Automotive";"35";"AT";"MotorradreifenDirekt.at - der Onlineshop für Motorradreifen by Delticom, Europas führendem Internet-Reifenhändler - riesige Auswahl und Top-Qualität";"https://ui.awin.com/images/upload/merchant/profile/10422.png";"https://www.motorradreifendirekt.at/"
